# ----------------------------------------
# Visão geral do engajamento
# Conta: CRP SP
# Propriedade: Site - GA4
# ----------------------------------------
#  
# Data de início: 20241006
# Data de término: 20251006
"Resultados para ""Comprovante de Anuidade""",1
"Resultados para ""Comprovante de Inscrição Ativa e Regular e Certidão Negativa de Infrações Éticas junto ao Conselho""",1
"Resultados para ""Comprovante de Quitação&quot;""",1
"Resultados para ""Comprovante de Registro da Clínica""",1
"Resultados para ""Comprovante de Regularidade do Conselho""",1
"Resultados para ""Comprovante de Título de especialista""",1
"Resultados para ""Comprovante de anuidade 2025""",1
"Resultados para ""Comprovante de anuidade paga""",1
"Resultados para ""Comprovante de cadastro de pessoa jurídica""",1
"Resultados para ""Comprovante de crp ativo""",1
"Resultados para ""Comprovante de inscrição de pessoa jurídica""",1
"Resultados para ""Comprovante de inscrição profissional""",1
"Resultados para ""Comprovante de pagamento anuidade 2024""",1
"Resultados para ""Comprovante de pagamento da aniidadde""",1
"Resultados para ""Comprovante de pagamento do boleto do CRP""",1
"Resultados para ""Comprovante de quitação da anuidade 2024""",1
"Resultados para ""Comprovante de quitação da anuidade do conselho de classe 2025.""",1
"Resultados para ""Comprovante de quitação da anuidade do""",1
"Resultados para ""Comprovante de quitação de anuidade""",1
"Resultados para ""Comprovante de quitação de debito""",1
"Resultados para ""Comprovante de registro do estabelecimento no respectivo Conselho de Classe""",1
"Resultados para ""Comprovante de registro do estabelecimento""",1
"Resultados para ""Comprovante de regularidade no CRP""",1
"Resultados para ""Comprovante de regularidade ética e financeira com o CRP de origem;""",1
"Resultados para ""Comprovante de regularidade ética e financeira""",1
"Resultados para ""Comprovante de residência""",1
"Resultados para ""Comprovante de taxa""",1
"Resultados para ""Comprovante de título de 3specialista""",1
"Resultados para ""Comprovante do Registro em Conselho de Classe""",1
"Resultados para ""Comprovante inscrição""",1
"Resultados para ""Comprovante pagamento anuidade""",1
"Resultados para ""Comprovante pagamento crp""",1
"Resultados para ""Comprovante que está tudo pago""",1
"Resultados para ""Comprovante quitação""",1
"Resultados para ""Comprovante regularidade""",1
"Resultados para ""Comprovante regularização CRP""",1
"Resultados para ""Comprovar CRP ativo""",1
"Resultados para ""Comprovação de idoneidade profissional.""",1
"Resultados para ""Comprovação de inscrição""",1
"Resultados para ""Comtato""",1
"Resultados para ""Comunicar sobre o título""",1
"Resultados para ""Comunidade terapeutica""",1
"Resultados para ""Comunidades indigenas""",1
"Resultados para ""Comunidades terapêutica""",1
"Resultados para ""Comunidades""",1
"Resultados para ""Comunitarai""",1
"Resultados para ""Conaulta crp""",1
"Resultados para ""Conc""",1
"Resultados para ""Concirso""",1
"Resultados para ""Conclucarteirai o curso e não tenho carteira""",1
"Resultados para ""Concorrer artigo""",1
"Resultados para ""Concorsu""",1
"Resultados para ""Concresso""",1
"Resultados para ""Concur""",1
"Resultados para ""Concurdo 2025""",1
"Resultados para ""Concurso crp 2025""",1
"Resultados para ""Concurso crp sp 2925""",1
"Resultados para ""Concurso de provas""",1
"Resultados para ""Concurso desenho""",1
"Resultados para ""Concurso dos correios""",1
"Resultados para ""Concurso para o título de especialista""",1
"Resultados para ""Concurso psicóloga""",1
"Resultados para ""Concurso publico 2024""",1
"Resultados para ""Concurso publico 2025""",1
"Resultados para ""Concurso público 2024""",1
"Resultados para ""Concurso público 2025 para psicologia""",1
"Resultados para ""Concurso título especialista""",1
"Resultados para ""Concursos abertos 2025""",1
"Resultados para ""Concursos público""",1
"Resultados para ""Concursosl""",1
"Resultados para ""Concuso""",1
"Resultados para ""Condultar crp""",1
"Resultados para ""Conduta do psicólogo e crimes virtuais""",1
"Resultados para ""Conduta profissional""",1
"Resultados para ""Conduta quanto a tecnologia""",1
"Resultados para ""Conduta""",1
"Resultados para ""Conenio""",1
"Resultados para ""Confecção de relatórios""",1
"Resultados para ""Conferir agendamento""",1
"Resultados para ""Conferir número do crp""",1
"Resultados para ""Conferir profissional""",1
"Resultados para ""Conferência""",1
"Resultados para ""Confidencialidade""",1
"Resultados para ""Confirmar chegada carteirinha""",1
"Resultados para ""Congelar anuidade""",1
"Resultados para ""Congelar inscrição""",1
"Resultados para ""Congreso""",1
"Resultados para ""Congresso 2025 certoficados""",1
"Resultados para ""Congresso América Latina""",1
"Resultados para ""Congresso Psicologia Clinica""",1
"Resultados para ""Congresso clinico""",1
"Resultados para ""Congresso de 2025""",1
"Resultados para ""Congresso de Psicologia Clinica""",1
"Resultados para ""Congresso de Psicologia""",1
"Resultados para ""Congresso de psicologia 2024""",1
"Resultados para ""Congresso de psicologia clínica 2025""",1
"Resultados para ""Congresso estadual""",1
"Resultados para ""Congresso nacional""",1
"Resultados para ""Congresso psi clinica""",1
"Resultados para ""Congresso regional""",1
"Resultados para ""Congresso sp""",1
"Resultados para ""Congressoinscrição""",1
"Resultados para ""Congressos de 2025""",1
"Resultados para ""Conprovante 2025""",1
"Resultados para ""Conselheiras""",1
"Resultados para ""Conselho Regional Campinas""",1
"Resultados para ""Conselho Regional de Psicologia de São Paulo empenhado no aprimoramento da política de assistência social como garantidora de direitos e na melhoria das condições para o exercício profissional""",1
"Resultados para ""Conselho Regional de Psicologia de São Paulo: Pela Livre Expressão das Orientações Sexuais e no Enfrentamento da Homofobia Resolução CFP 01/99]""",1
"Resultados para ""Conselho Regional de Psicologia. Documento de Orientação de Orientação do CRP 06 Nº 002/2019. A atuação profissional de psicólogas/os no processo transexualizador e demais formas de assistência às pessoas trans.""",1
"Resultados para ""Conselho de classe ativo""",1
"Resultados para ""Conselho ético pr0ofissional""",1
"Resultados para ""Consequências psicológicas do racismo saúde mental da população negra""",1
"Resultados para ""Considerações éticas e científicas em relação aos psicodélico na psicologia""",1
"Resultados para ""Consulesa none""",1
"Resultados para ""Consult""",1
"Resultados para ""Consulta CRP de psicólogo""",1
"Resultados para ""Consulta CRP6127j de CRP""",1
"Resultados para ""Consulta CRPConsulta""",1
"Resultados para ""Consulta Clínica PJ""",1
"Resultados para ""Consulta Inscrição""",1
"Resultados para ""Consulta Registro""",1
"Resultados para ""Consulta a profissionais""",1
"Resultados para ""Consulta a psicólogo""",1
"Resultados para ""Consulta agendamento""",1
"Resultados para ""Consulta ao CRP""",1
"Resultados para ""Consulta ao crp""",1
"Resultados para ""Consulta aos psicólogos cadastrados""",1
"Resultados para ""Consulta atestado médico""",1
"Resultados para ""Consulta ativo""",1
"Resultados para ""Consulta cRp""",1
"Resultados para ""Consulta cadas""",1
"Resultados para ""Consulta cadastral""",1
"Resultados para ""Consulta cadastro profissional""",1
"Resultados para ""Consulta colégio eleitoral""",1
"Resultados para ""Consulta com""",1
"Resultados para ""Consulta cor""",1
"Resultados para ""Consulta cpf""",1
"Resultados para ""Consulta cpr""",1
"Resultados para ""Consulta cro""",1
"Resultados para ""Consulta crp 109069""",1
"Resultados para ""Consulta crp por nome""",1
"Resultados para ""Consulta crp psicóloga""",1
"Resultados para ""Consulta de CRO ativo""",1
"Resultados para ""Consulta de CRP ativo""",1
"Resultados para ""Consulta de Crp""",1
"Resultados para ""Consulta de Inscritos""",1
"Resultados para ""Consulta de Psicólogos""",1
"Resultados para ""Consulta de Registro Profissional""",1
"Resultados para ""Consulta de agendamento""",1
"Resultados para ""Consulta de débito""",1
"Resultados para ""Consulta de eequweimento""",1
"Resultados para ""Consulta de inscrição profissional""",1
"Resultados para ""Consulta de inscrição""",1
"Resultados para ""Consulta de inscrições""",1
"Resultados para ""Consulta de proc""",1
"Resultados para ""Consulta de profisional""",1
"Resultados para ""Consulta de profissio ais""",1
"Resultados para ""Consulta de profissional pelo crp""",1
"Resultados para ""Consulta de psicológos""",1
"Resultados para ""Consulta de psicóloga""",1
"Resultados para ""Consulta de registro no CROSP""",1
"Resultados para ""Consulta de registro profissional""",1
"Resultados para ""Consulta de regularidade""",1
"Resultados para ""Consulta de""",1
"Resultados para ""Consulta do crp""",1
"Resultados para ""Consulta débitos crp""",1
"Resultados para ""Consulta dívida s""",1
"Resultados para ""Consulta e-psis site""",1
"Resultados para ""Consulta e-psis""",1
"Resultados para ""Consulta empresas""",1
"Resultados para ""Consulta especialização""",1
"Resultados para ""Consulta gratuita""",1
"Resultados para ""Consulta incritos""",1
"Resultados para ""Consulta inscriçao pessoa juriduca""",1
"Resultados para ""Consulta inscrição CRP""",1
"Resultados para ""Consulta inscrição ativa""",1
"Resultados para ""Consulta lr""",1
"Resultados para ""Consulta neuropsicologo""",1
"Resultados para ""Consulta numero crp""",1
"Resultados para ""Consulta número crp""",1
"Resultados para ""Consulta número""",1
"Resultados para ""Consulta paciente""",1
"Resultados para ""Consulta pagamento em atraso""",1
"Resultados para ""Consulta pagamento""",1
"Resultados para ""Consulta por nime""",1
"Resultados para ""Consulta por profissional""",1
"Resultados para ""Consulta processo""",1
"Resultados para ""Consulta processual""",1
"Resultados para ""Consulta profissionais CRP""",1
"Resultados para ""Consulta profissional cadastrado""",1
"Resultados para ""Consulta profissooonal""",1
"Resultados para ""Consulta protocolo""",1
"Resultados para ""Consulta protocolos""",1
"Resultados para ""Consulta psi""",1
"Resultados para ""Consulta psicológo""",1
"Resultados para ""Consulta psicólogos""",1
"Resultados para ""Consulta psixolo""",1
"Resultados para ""Consulta pu lição de profissionais""",1
"Resultados para ""Consulta pública de inscrição""",1
"Resultados para ""Consulta regional""",1
"Resultados para ""Consulta registro no crp""",1
"Resultados para ""Consulta regularidade""",1
"Resultados para ""Consulta representação""",1
"Resultados para ""Consulta responsável técnica""",1
"Resultados para ""Consulta seu agendamento""",1
"Resultados para ""Consulta transferencia""",1
"Resultados para ""ConsultaR""",1
"Resultados para ""Consultabcrp""",1
"Resultados para ""Consultar CIP""",1
"Resultados para ""Consultar CRO""",1
"Resultados para ""Consultar CRP Ativo""",1
"Resultados para ""Consultar CRP J""",1
"Resultados para ""Consultar CrP""",1
"Resultados para ""Consultar Crp de denunciado""",1
"Resultados para ""Consultar Pisicologa""",1
"Resultados para ""Consultar Protocolo""",1
"Resultados para ""Consultar Solicitações""",1
"Resultados para ""Consultar aniidade""",1
"Resultados para ""Consultar boleto""",1
"Resultados para ""Consultar carteirinha""",1
"Resultados para ""Consultar cip""",1
"Resultados para ""Consultar conselho ativo""",1
"Resultados para ""Consultar conselho""",1
"Resultados para ""Consultar cpr""",1
"Resultados para ""Consultar crp do profissional""",1
"Resultados para ""Consultar de devo""",1
"Resultados para ""Consultar de penalidade""",1
"Resultados para ""Consultar divida""",1
"Resultados para ""Consultar débito""",1
"Resultados para ""Consultar dívida em atraso""",1
"Resultados para ""Consultar dívida""",1
"Resultados para ""Consultar dívidas""",1
"Resultados para ""Consultar e psi""",1
"Resultados para ""Consultar inscricao cep""",1
"Resultados para ""Consultar inscricao""",1
"Resultados para ""Consultar inscrito""",1
"Resultados para ""Consultar inscrição de profissionais""",1
"Resultados para ""Consultar inscrição de psicólogo""",1
"Resultados para ""Consultar lista disponibilizada pelo CFP""",1
"Resultados para ""Consultar medico""",1
"Resultados para ""Consultar meu CRP""",1
"Resultados para ""Consultar nome""",1
"Resultados para ""Consultar numeor cro""",1
"Resultados para ""Consultar número CRP""",1
"Resultados para ""Consultar número de crp""",1
"Resultados para ""Consultar número de inscrição""",1
"Resultados para ""Consultar o CRP""",1
"Resultados para ""Consultar o crp""",1
"Resultados para ""Consultar pendências""",1
"Resultados para ""Consultar pessoa juridica""",1
"Resultados para ""Consultar preços""",1
"Resultados para ""Consultar profissionais cadastrados""",1
"Resultados para ""Consultar profissionak""",1
"Resultados para ""Consultar profissionla""",1
"Resultados para ""Consultar psicologa""",1
"Resultados para ""Consultar psicologoa""",1
"Resultados para ""Consultar psicóloga ativo""",1
"Resultados para ""Consultar psicólogo registro""",1
"Resultados para ""Consultar psicólogos""",1
"Resultados para ""Consultar psucolog""",1
"Resultados para ""Consultar registro do psicólogo""",1
"Resultados para ""Consultar registro profissional""",1
"Resultados para ""Consultar rrgidtro""",1
"Resultados para ""Consultar solicitação""",1
"Resultados para ""Consultar título""",1
"Resultados para ""Consultar um crp""",1
"Resultados para ""Consultar um profissional""",1
"Resultados para ""Consultar uma inscrição""",1
"Resultados para ""Consultar-me-ia títulos""",1
"Resultados para ""Consultarconsultar profissional""",1
"Resultados para ""Consultas crtp""",1
"Resultados para ""Consulte seu agendamento""",1
"Resultados para ""Consultor psicólogo""",1
"Resultados para ""Consultor""",1
"Resultados para ""Consultorios""",1
"Resultados para ""Consultq""",1
"Resultados para ""Consultsr crp""",1
"Resultados para ""Consultório na própria residência""",1
"Resultados para ""Consultório para dividir""",1
